count_updated,Created_by_Created by 62,Doc_knowledge_False,count_reassign,support_incharge_Resolver 15,support_incharge_Resolver 244,Support_group_Group 14,Created_by_Created by 151,confirmation_check_False,impact
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
14,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,2 - Medium
16,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,2 - Medium
18,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
6,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
7,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
7,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
15,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
18,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
19,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
7,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,2 - Medium
13,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
13,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
17,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
18,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
13,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
13,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
14,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
15,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
24,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
25,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
26,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
27,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
28,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1 - High
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1 - High
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,3 - Low
7,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,3 - Low
8,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,3 - Low
9,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,3 - Low
10,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,3 - Low
11,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,3 - Low
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
13,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
14,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
25,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
26,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
27,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
29,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
30,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
9,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
7,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,1 - High
7,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,1 - High
9,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,1 - High
10,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,1 - High
11,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,3 - Low
15,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,3 - Low
16,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,3 - Low
17,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,3 - Low
18,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,3 - Low
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
35,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1 - High
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1 - High
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1 - High
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1 - High
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1 - High
6,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1 - High
7,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1 - High
10,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1 - High
11,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1 - High
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
27,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
28,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
29,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
43,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,2 - Medium
60,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,1.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,1.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
11,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
16,0.0,1.0,6,0.0,0.0,0.0,0.0,1.0,2 - Medium
17,0.0,1.0,7,0.0,0.0,0.0,0.0,1.0,2 - Medium
18,0.0,1.0,7,0.0,0.0,0.0,0.0,1.0,2 - Medium
21,0.0,1.0,7,0.0,0.0,0.0,0.0,1.0,2 - Medium
29,0.0,1.0,11,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
14,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
13,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
14,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
15,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
22,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
40,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
47,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
6,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
